SunDegreeOverHorizon,46.55283951570735,2019-04-10
SunDegreeOverHorizon,46.92302684633003,2019-04-11
SunDegreeOverHorizon,47.29051270950378,2019-04-12
SunDegreeOverHorizon,47.6551858480157,2019-04-13
SunDegreeOverHorizon,48.01693585621198,2019-04-14
SunDegreeOverHorizon,48.37565321342338,2019-04-15
SunDegreeOverHorizon,48.731229317122896,2019-04-16
SunDegreeOverHorizon,49.08355651580548,2019-04-17
SunDegreeOverHorizon,49.43252814157974,2019-04-18
SunDegreeOverHorizon,49.77803854246186,2019-04-19
SunDegreeOverHorizon,50.1199831143621,2019-04-20
SunDegreeOverHorizon,50.45825833275383,2019-04-21
SunDegreeOverHorizon,50.792761784015845,2019-04-22
SunDegreeOverHorizon,51.1233921964384,2019-04-23
SunDegreeOverHorizon,51.45004947088335,2019-04-24
SunDegreeOverHorizon,51.77263471108945,2019-04-25
SunDegreeOverHorizon,52.09105025361351,2019-04-26
SunDegreeOverHorizon,52.40519969739807,2019-04-27
SunDegreeOverHorizon,52.71498793295721,2019-04-28
SunDegreeOverHorizon,53.02032117117105,2019-04-29
SunDegreeOverHorizon,53.32110697168068,2019-04-30
SunDegreeOverHorizon,53.617254270874746,2019-05-01
SunDegreeOverHorizon,53.908673409459055,2019-05-02
SunDegreeOverHorizon,54.19527615960122,2019-05-03
SunDegreeOverHorizon,54.476975751641874,2019-05-04
SunDegreeOverHorizon,54.753686900364286,2019-05-05
SunDegreeOverHorizon,55.02532583081474,2019-05-06
SunDegreeOverHorizon,55.2918103036656,2019-05-07
SunDegreeOverHorizon,55.55305964011342,2019-05-08
SunDegreeOverHorizon,55.808994746304634,2019-05-09
SunDegreeOverHorizon,56.05953813728151,2019-05-10
SunDegreeOverHorizon,56.30461396044076,2019-05-11
SunDegreeOverHorizon,56.54414801849819,2019-05-12
SunDegreeOverHorizon,56.778067791952104,2019-05-13
SunDegreeOverHorizon,57.00630246103867,2019-05-14
SunDegreeOverHorizon,57.228782927172865,2019-05-15
